0.001;-406.892
0.002;-406.484
0.003;-406.077
0.004;-405.67
0.005;-405.262
0.006;-404.855
0.007;-404.448
0.008;-404.041
0.009;-403.633
0.01;-403.226
0.011;-402.819
0.012;-402.411
0.013;-402.004
0.014;-401.597
0.015;-401.19
0.016;-400.782
0.017;-400.375
0.018;-399.968
0.019;-399.56
0.02;-399.153
0.021;-398.746
0.022;-398.338
0.023;-397.931
0.024;-397.524
0.025;-397.117
0.026;-396.709
0.027;-396.302
0.028;-395.895
0.029;-395.487
0.03;-395.08
0.031;-394.673
0.032;-394.265
0.033;-393.858
0.034;-393.451
0.035;-393.044
0.036;-392.636
0.037;-392.229
0.038;-391.822
0.039;-391.414
0.04;-391.007
0.041;-390.6
0.042;-390.192
0.043;-389.785
0.044;-389.378
0.045;-388.971
0.046;-388.563
0.047;-388.156
0.048;-387.749
0.049;-387.341
0.05;-386.934
0.051;-386.527
0.052;-386.119
0.053;-385.712
0.054;-385.305
0.055;-384.898
0.056;-384.49
0.057;-384.083
0.058;-383.676
0.059;-383.268
0.06;-382.861
0.061;-382.454
0.062;-382.046
0.063;-381.639
0.064;-381.232
0.065;-380.825
0.066;-380.417
0.067;-380.01
0.068;-379.603
0.069;-379.195
0.07;-378.788
0.071;-378.381
0.072;-377.973
0.073;-377.566
0.074;-377.159
0.075;-376.752
0.076;-376.344
0.077;-375.937
0.078;-375.53
0.079;-375.122
0.08;-374.715
0.081;-374.308
0.082;-373.9
0.083;-373.493
0.084;-373.086
0.085;-372.679
0.086;-372.271
0.087;-371.864
0.088;-371.457
0.089;-371.049
0.09;-370.642
0.091;-370.235
0.092;-369.827
0.093;-369.42
0.094;-369.013
0.095;-368.606
0.096;-368.198
0.097;-367.791
0.098;-367.384
0.099;-366.976
0.1;-366.569
0.101;-366.162
0.102;-365.754
0.103;-365.347
0.104;-364.94
0.105;-364.533
0.106;-364.125
0.107;-363.718
0.108;-363.311
0.109;-362.903
0.11;-362.496
0.111;-362.089
0.112;-361.682
0.113;-361.274
0.114;-360.867
0.115;-360.46
0.116;-360.052
0.117;-359.645
0.118;-359.238
0.119;-358.83
0.12;-358.423
0.121;-358.016
0.122;-357.609
0.123;-357.201
0.124;-356.794
0.125;-356.387
0.126;-355.979
0.127;-355.572
0.128;-355.165
0.129;-354.757
0.13;-354.35
0.131;-353.943
0.132;-353.536
0.133;-353.128
0.134;-352.721
0.135;-352.314
0.136;-351.906
0.137;-351.499
0.138;-351.092
0.139;-350.684
0.14;-350.277
0.141;-349.87
0.142;-349.463
0.143;-349.055
0.144;-348.648
0.145;-348.241
0.146;-347.833
0.147;-347.426
0.148;-347.019
0.149;-346.611
0.15;-346.204
0.151;-345.797
0.152;-345.39
0.153;-344.982
0.154;-344.575
0.155;-344.168
0.156;-343.76
0.157;-343.353
0.158;-342.946
0.159;-342.538
0.16;-342.131
0.161;-341.724
0.162;-341.317
0.163;-340.909
0.164;-340.502
0.165;-340.095
0.166;-339.687
0.167;-339.28
0.168;-338.873
0.169;-338.465
0.17;-338.058
0.171;-337.651
0.172;-337.244
0.173;-336.836
0.174;-336.429
0.175;-336.022
0.176;-335.614
0.177;-335.207
0.178;-334.8
0.179;-334.392
0.18;-333.985
