Density;f_before;f_after;;;T
4.600038737168313;-2.494937688013869;-12.194177016730874;;;510.600000000000023
4.680741171153722;-0.362160663649555;-10.279368063284549;;;510.600000000000023
4.761443605139131;1.799413990465388;-8.333952641076673;;;510.600000000000023
4.842146039124540;3.989301053712418;-6.358275661843598;;;510.600000000000023
4.922848473109950;6.207042019202456;-4.352658932280886;;;510.600000000000023
5.003550907095359;8.452203716228853;-2.317402556242743;;;510.600000000000023
5.084253341080768;10.724376910165072;-0.252786314401691;;;510.600000000000023
5.164955775066177;13.023175022867916;1.840929079403164;;;510.600000000000023
5.245658209051586;15.348233351429730;3.963501045044026;;;510.600000000000023
5.326360643036995;17.699207362090871;6.114703662651163;;;510.600000000000023
5.407063077022404;20.075772562423452;8.294327208654893;;;510.600000000000023
5.487765511007813;22.477622646656361;10.502176632021406;;;510.600000000000023
5.568467944993221;24.904469414071389;12.738071153203668;;;510.600000000000023
5.649170378978630;27.356041426763394;15.001843108671968;;;510.600000000000023
5.729872812964039;29.832083471195574;17.293337279522277;;;510.600000000000023
5.810575246949448;32.332355791362254;19.612410130371796;;;510.600000000000023
5.891277680934857;34.856633488201176;21.958929125289782;;;510.600000000000023
5.971980114920266;37.404705495543901;24.332771816923792;;;510.600000000000023
6.052682548905675;39.976374752333037;26.733825691876923;;;510.600000000000023
6.133384982891084;42.571456962557846;29.161987118731037;;;510.600000000000023
6.214087416876493;45.189779957148566;31.617160721389517;;;510.600000000000023
6.294789850861902;47.831184324914048;34.099259498929257;;;510.600000000000023
6.375492284847311;50.495520933968251;36.608203065479955;;;510.600000000000023
6.456194718832720;53.182652647283973;39.143918487168257;;;510.600000000000023
6.536897152818129;55.892452744536605;41.706339119042319;;;510.600000000000023
6.617599586803538;58.624804585918064;44.295404105152286;;;510.600000000000023
6.698302020788947;61.379600855215550;46.911057791452286;;;510.600000000000023
6.779004454774356;64.156744955291529;49.553250337397365;;;510.600000000000023
6.859706888759765;66.956147405991260;52.221935352327641;;;510.600000000000023
6.940409322745174;69.777729750308069;54.917072156461465;;;510.600000000000023
7.021111756730583;72.621421009794503;57.638623378866164;;;510.600000000000023
7.101814190715992;75.487157248104211;60.386554531913532;;;510.600000000000023
7.182516624701401;78.374884707654246;63.160835919548433;;;510.600000000000023
7.263219058686810;81.284556052227842;65.961440138080775;;;510.600000000000023
7.343921492672219;84.216131114351867;68.788342321787113;;;510.600000000000023
7.424623926657628;87.169576810824836;71.641520219300858;;;510.600000000000023
7.505326360643037;90.144869079893738;74.520955141460149;;;510.600000000000023
7.586028794628445;93.141986757605480;77.426628168307104;;;510.600000000000023
7.666731228613855;96.160919323951973;80.358524866187480;;;510.600000000000023
7.747433662599264;99.201660162824240;83.316631229309962;;;510.600000000000023
7.828136096584673;102.264210208719675;86.300935666338574;;;510.600000000000023
7.908838530570082;105.348574188126747;89.311426767403788;;;510.600000000000023
7.989540964555491;108.454763910908696;92.348095486469077;;;510.600000000000023
8.070243398540901;111.582799272795938;95.410935672160122;;;510.600000000000023
8.150945832526309;114.732701294323860;98.499939760789673;;;510.600000000000023
8.231648266511719;117.904499999530685;101.615103786443669;;;510.600000000000023
8.312350700497127;121.098229636066719;104.756424427157569;;;510.600000000000023
8.393053134482537;124.313926794414670;107.923897906485251;;;510.600000000000023
8.473755568467945;127.551637960463140;111.117524854501426;;;510.600000000000023
8.554458002453355;130.811411263942659;114.337305279725413;;;510.600000000000023
8.635160436438763;134.093300437375603;117.583240969968301;;;510.600000000000023
8.715862870424173;137.397363898546018;120.855335233568496;;;510.600000000000023
8.796565304409581;140.723664651822105;124.153592963140795;;;510.600000000000023
8.877267738394991;144.072270961684012;127.478021008890650;;;510.600000000000023
8.957970172380401;147.443252427567415;130.828626050469239;;;510.600000000000023
9.038672606365809;150.836687571832414;134.205419518958678;;;510.600000000000023
9.119375040351217;154.252656969532552;137.608413317729998;;;510.600000000000023
9.200077474336625;157.691242597581919;141.037619605644437;;;510.600000000000023
9.280779908322035;161.152535817863310;144.493056069260120;;;510.600000000000023
9.361482342307443;164.636628486907682;147.974740528588228;;;510.600000000000023
9.442184776292853;168.143617302631043;151.482693606670153;;;510.600000000000023
9.522887210278261;171.673602861259809;155.016938504291517;;;510.600000000000023
9.603589644263671;175.226689599882292;158.577501254620927;;;510.600000000000023
9.684292078249079;178.802987841587566;162.164411909743450;;;510.600000000000023
9.764994512234489;182.402605744950790;165.777699570811507;;;510.600000000000023
9.845696946219899;186.025657763828519;169.417398370585886;;;510.600000000000023
9.926399380205307;189.672269938413507;173.083550616934758;;;510.600000000000023
10.007101814190717;193.342558586209947;176.776193635656369;;;510.600000000000023
10.087804248176125;197.036654233921183;180.495374749433722;;;510.600000000000023
10.168506682161535;200.754685498198171;184.241141774489648;;;510.600000000000023
10.249209116146943;204.496785844023549;188.013546839019511;;;510.600000000000023
10.329911550132353;208.263092194371296;191.812646310103048;;;510.600000000000023
10.410613984117761;212.053748317549918;195.638502473631377;;;510.600000000000023
10.491316418103171;215.868891293604605;199.491175050363267;;;510.600000000000023
10.572018852088579;219.708667770897904;203.370732317091750;;;510.600000000000023
10.652721286073989;223.573238439882687;207.277253701243268;;;510.600000000000023
10.733423720059399;227.462748616234450;211.210810862501518;;;510.600000000000023
10.814126154044807;231.377354931005073;215.171484908900169;;;510.600000000000023
10.894828588030217;235.317222102563704;219.159364865110234;;;510.600000000000023
10.975531022015625;239.282509867422988;223.174539126376004;;;510.600000000000023
11.056233456001035;243.273389592204410;227.217105849901174;;;510.600000000000023
11.136935889986441;247.290029375599971;231.287163959574258;;;510.600000000000023
11.217638323971851;251.332602720170428;235.384818568083602;;;510.600000000000023
11.298340757957259;255.401288938112572;239.510181018226689;;;510.600000000000023
11.379043191942669;259.496260327806226;243.663361204940770;;;510.600000000000023
11.459745625928077;263.617707807179158;247.844483666030357;;;510.600000000000023
11.540448059913487;267.765815275354385;252.053671524960521;;;510.600000000000023
11.621150493898895;271.940772431061873;256.291054042652888;;;510.600000000000023
11.701852927884305;276.142772210681358;260.556766213897163;;;510.600000000000023
11.782555361869715;280.372016856700498;264.850950961819478;;;510.600000000000023
11.863257795855123;284.628687597147632;269.173741165728359;;;510.600000000000023
11.943960229840533;288.913005303229568;273.525297895491974;;;510.600000000000023
12.024662663825941;293.225169846399695;277.905772206334518;;;510.600000000000023
12.105365097811351;297.565390433602431;282.315323081056306;;;510.600000000000023
12.186067531796759;301.933879553417341;286.754114966413283;;;510.600000000000023
12.266769965782169;306.330852988849756;291.222317535434229;;;510.600000000000023
12.347472399767577;310.756533729867499;295.720107296265553;;;510.600000000000023
12.428174833752987;315.211132498115262;300.247655956035658;;;510.600000000000023
12.508877267738395;319.694886746486418;304.805155203715856;;;510.600000000000023
12.589579701723805;324.208021695729656;309.392791891936668;;;510.600000000000023
12.670282135709215;328.750769845906802;314.010759707995192;;;510.600000000000023
12.750984569694623;333.323367100000951;318.659257568733381;;;510.600000000000023
12.831687003680033;337.926052787248864;323.338489188228152;;;510.600000000000023
12.912389437665441;342.559069687960459;328.048663040766314;;;510.600000000000023
12.993091871650851;347.222664059838223;332.789992337644890;;;510.600000000000023
13.073794305636259;351.917085665795355;337.562695559169697;;;510.600000000000023
13.154496739621667;356.642593016659816;342.366998643325303;;;510.600000000000023
13.235199173607075;361.399427335079338;347.203119021086536;;;510.600000000000023
13.315901607592485;366.187864721719848;352.071299350179743;;;510.600000000000023
13.396604041577893;371.008164055281725;356.971773739519904;;;510.600000000000023
13.477306475563303;375.860593094836645;361.904783700826272;;;510.600000000000023
13.558008909548713;380.745423303392101;366.870575915640757;;;510.600000000000023
13.638711343534121;385.662929886405038;371.869401661869858;;;510.600000000000023
13.719413777519531;390.613391831868341;376.901516863945062;;;510.600000000000023
13.800116211504939;395.597091951986783;381.967182134070299;;;510.600000000000023
13.880818645490349;400.614316926458173;387.066662766754916;;;510.600000000000023
13.961521079475757;405.665357347380734;392.200228733175493;;;510.600000000000023
14.042223513461167;410.750507765805594;397.368154686264916;;;510.600000000000023
14.122925947446575;415.870066739953074;402.570719975361612;;;510.600000000000023
14.203628381431985;421.024336885119851;407.808208675869821;;;510.600000000000023
14.284330815417393;426.213624925298916;413.080909635112448;;;510.600000000000023
14.365033249402803;431.438241746538154;418.389116545077627;;;510.600000000000023
14.445735683388213;436.698502452063281;423.733128055603004;;;510.600000000000023
14.526438117373621;441.994726419197320;429.113247950405992;;;510.600000000000023
14.607140551359031;447.327237358108675;434.529785418410540;;;510.600000000000023
14.687842985344439;452.696363372404846;439.983055461147387;;;510.600000000000023
14.768545419329849;458.102437021633989;445.473379473843863;;;510.600000000000023
14.849247853315257;463.545795385694703;451.001086002869499;;;510.600000000000023
14.929950287300667;469.026780131224484;456.566511582345584;;;510.600000000000023
15.010652721286075;474.545737579976389;462.170001346771869;;;510.600000000000023
15.091355155271485;480.103018779247805;467.811908782903458;;;510.600000000000023
15.172057589256891;485.698979574389114;473.492593584121721;;;510.600000000000023
15.252760023242301;491.333980683441609;479.212416349943339;;;510.600000000000023
15.333462457227711;497.008387773949494;484.971729336726071;;;510.600000000000023
15.414164891213119;502.722571541997752;490.770864266461558;;;510.600000000000023
15.494867325198529;508.476907793520127;496.610121740589250;;;510.600000000000023
15.575569759183937;514.271777527934319;502.489772609016029;;;510.600000000000023
15.656272193169347;520.107567024155514;508.410096697824372;;;510.600000000000023
15.736974627154755;525.984667929049010;514.371527224121223;;;510.600000000000023
15.817677061140165;531.903477348375873;520.374918094339364;;;510.600000000000023
15.898379495125573;537.864397940297522;526.421097881627702;;;510.600000000000023
15.979081929110983;543.867838011499316;532.508030472500309;;;510.600000000000023
16.059784363096391;549.914211616003513;538.633277866993467;;;510.600000000000023
16.140486797081802;556.003938656738455;544.958493019477146;;;510.600000000000023
16.221189231067207;562.137444989933215;551.025769783097871;;;510.600000000000023
16.301891665052619;568.315162532418981;557.293801385968550;;;510.600000000000023
16.382594099038027;574.537529371905862;563.601636928183439;;;510.600000000000023
16.463296533023438;580.804989880328435;569.952964614910570;;;510.600000000000023
16.543998967008843;587.117994830324619;576.350541307439585;;;510.600000000000023
16.624701400994255;593.477001514958488;582.794199457987133;;;510.600000000000023
16.705403834979663;599.882473870753643;589.283964475815992;;;510.600000000000023
16.786106268965074;606.334882604152995;595.820326118164758;;;510.600000000000023
16.866808702950479;612.834705321479873;602.403898866418558;;;510.600000000000023
16.947511136935891;619.382426662530861;609.035278079333693;;;510.600000000000023
17.028213570921299;625.978538437868224;615.715009407044477;;;510.600000000000023
17.108916004906710;632.623539769959166;622.443598284152699;;;510.600000000000023
17.189618438892118;639.317937238247168;629.221531370781008;;;510.600000000000023
17.270320872877527;646.062245028291386;636.049295416997893;;;510.600000000000023
17.351023306862935;652.856985085086876;642.927388184368510;;;510.600000000000023
17.431725740848346;659.702687270694241;649.856322254091879;;;510.600000000000023
17.512428174833754;666.599889526319203;656.836624770704702;;;510.600000000000023
17.593130608819163;673.549138038968749;663.868835770470469;;;510.600000000000023
17.673833042804571;680.550987412836207;670.953506540026410;;;510.600000000000023
17.754535476789982;687.606000845557674;678.091198482930281;;;510.600000000000023
17.835237910775390;694.714750309498072;685.282482483953117;;;510.600000000000023
17.915940344760802;701.877816738232355;692.527938618903022;;;510.600000000000023
17.996642778746207;709.095790218371690;699.828156072300658;;;510.600000000000023
18.077345212731618;716.369270186941208;707.183733176983196;;;510.600000000000023
18.158047646717026;723.698865634449703;714.595277530794647;;;510.600000000000023
18.238750080702435;731.085195313876852;722.063406168396568;;;510.600000000000023
18.319452514687843;738.528887955752111;729.588745775791494;;;510.600000000000023
18.400154948673251;746.030582489539370;737.171932938382156;;;510.600000000000023
18.480857382658662;753.590928271532448;744.813614414174481;;;510.600000000000023
18.561559816644071;761.210585319493021;752.514447424242917;;;510.600000000000023
18.642262250629479;768.890224554255497;760.275099953430299;;;510.600000000000023
18.722964684614887;776.630528048538963;768.096251055600419;;;510.600000000000023
18.803667118600298;784.432189283217667;775.978591159396046;;;510.600000000000023
18.884369552585706;792.295913411313677;783.922822372180235;;;510.600000000000023
18.965071986571118;800.222417529985250;791.929658781417857;;;510.600000000000023
19.045774420556523;808.212430960778534;799.999826754007699;;;510.600000000000023
19.126476854541934;816.266695538471367;808.134065235100024;;;510.600000000000023
19.207179288527342;824.385965908777280;816.333126048349072;;;510.600000000000023
19.287881722512754;832.571009835269365;824.597774199927812;;;510.600000000000023
19.368584156498159;840.822608515827142;832.928788188417457;;;510.600000000000023
19.449286590483570;849.141556908992357;841.326960322608102;;;510.600000000000023
19.529989024468978;857.528664070558420;849.793097048770051;;;510.600000000000023
19.610691458454390;865.984753500818556;858.328019288756082;;;510.600000000000023
19.691393892439798;874.510663502838270;866.932562789852568;;;510.600000000000023
19.772096326425206;883.107247552187914;875.607578487114438;;;510.600000000000023
19.852798760410614;891.775374678569506;884.353932878704768;;;510.600000000000023
19.933501194396026;900.515929859786525;893.172508414636468;;;510.600000000000023
20.014203628381434;909.329814428539748;902.064203899270524;;;510.600000000000023
20.094906062366842;918.217946492549459;911.029934907930397;;;510.600000000000023
20.175608496352250;927.181261368520381;920.070634217962947;;;510.600000000000023
20.256310930337659;936.220712030496543;929.187252254679152;;;510.600000000000023
20.337013364323070;945.337269573188564;938.380757552616842;;;510.600000000000023
20.417715798308475;954.531923690848430;947.652137232618998;;;510.600000000000023
20.498418232293886;963.805683172350882;957.002397495332616;;;510.600000000000023
20.579120666279294;973.159576413110130;966.432564131658978;;;510.600000000000023
20.659823100264706;982.594651944537873;975.943683050900177;;;510.600000000000023
20.740525534250114;992.111978981755442;985.536820827214456;;;510.600000000000023
20.821227968235522;1001.712647990331448;995.213065265193563;;;510.600000000000023
20.901930402220930;1011.397771272819568;1004.973525985297670;;;510.600000000000023
20.982632836206342;1021.168483575948699;1014.819335029996637;;;510.600000000000023
21.063335270191750;1031.025942719329350;1024.751647491480981;;;510.600000000000023
21.144037704177158;1040.971330246605021;1034.771642161869295;;;510.600000000000023
21.224740138162566;1051.005852100012817;1044.880522206868136;;;510.600000000000023
21.305442572147978;1061.130739319356508;1055.079515863884126;;;510.600000000000023
21.386145006133386;1071.347248766479879;1065.369877165684102;;;510.600000000000023
21.466847440118798;1081.656663876352241;1075.752886690709602;;;510.600000000000023
21.547549874104202;1092.060295435943317;1086.229852341205969;;;510.600000000000023
21.628252308089614;1102.559482392140126;1096.802110150451199;;;510.600000000000023
21.708954742075022;1113.155592690006415;1107.471025120347349;;;510.600000000000023
21.789657176060434;1123.850024142776192;1118.237992090790613;;;510.600000000000023
21.870359610045838;1134.644205335011748;1129.104436642235441;;;510.600000000000023
21.951062044031250;1145.539596560488235;1140.071816033023879;;;510.600000000000023
22.031764478016658;1156.537690796385505;1151.141620173044885;;;510.600000000000023
22.112466912002070;1167.640014715520465;1162.315372635483072;;;510.600000000000023
22.193169345987474;1178.848129738399621;1173.594631708391262;;;510.600000000000023
22.273871779972882;1190.163633126997183;1184.980991488051131;;;510.600000000000023
22.354574213958294;1201.588159122264415;1196.476083016066241;;;510.600000000000023
22.435276647943702;1213.123380127479550;1208.081575462334058;;;510.600000000000023
22.515979081929114;1224.771007939699530;1219.799177356160044;;;510.600000000000023
22.596681515914518;1236.532795031657997;1231.630637867815722;;;510.600000000000023
22.677383949899930;1248.410535886638854;1243.577748143138024;;;510.600000000000023
22.758086383885338;1260.406068388956328;1255.642342693716273;;;510.600000000000023
22.838788817870750;1272.521275272884395;1267.826300845600144;;;510.600000000000023
22.919491251856154;1284.758085632979828;1280.131548249385332;;;510.600000000000023
23.000193685841566;1297.118476498989367;1292.560058454945647;;;510.600000000000023
23.080896119826974;1309.604474478666816;1305.113854554065711;;;510.600000000000023
23.161598553812386;1322.218157472070516;1317.795010894614052;;;510.600000000000023
23.242300987797790;1334.961656461112625;1330.605654869952332;;;510.600000000000023
23.323003421783202;1347.837157378374968;1343.547968787686159;;;510.600000000000023
23.403705855768610;1360.846903059440820;1356.624191821906379;;;510.600000000000023
23.484408289754022;1373.993195283298746;1369.836622053570636;;;510.600000000000023
23.565110723739430;1387.278396905628597;1383.187618603762303;;;510.600000000000023
23.645813157724838;1400.704934090108281;1396.679603865024092;;;510.600000000000023
23.726515591710246;1414.275298643224005;1410.315065836193298;;;510.600000000000023
23.807218025695658;1427.992050458399035;1424.096560566616745;;;510.600000000000023
23.887920459681066;1441.857820075688096;1438.026714715924072;;;510.600000000000023
23.968622893666474;1455.875311363653509;1452.108228236047125;;;510.600000000000023
24.049325327651882;1470.047304330535326;1466.343877182537881;;;510.600000000000023
24.130027761637294;1484.376658072266309;1480.736516662779877;;;510.600000000000023
24.210730195622702;1498.866313865466736;1495.289083929193566;;;510.600000000000023
24.291432629608110;1513.519298414061723;1510.004601626116937;;;510.600000000000023
24.372135063593518;1528.338727258807239;1524.886181199608245;;;510.600000000000023
24.452837497578926;1543.327808359676283;1539.937026480159830;;;510.600000000000023
24.533539931564338;1558.489845861756748;1555.160437448941138;;;510.600000000000023
24.614242365549746;1573.828244056102676;1570.559814199034236;;;510.600000000000023
24.694944799535154;1589.346511547814316;1586.138661103939739;;;510.600000000000023
24.775647233520562;1605.048265644548792;1601.900591206525405;;;510.600000000000023
24.856349667505974;1620.937236979633553;1617.849330842622749;;;510.600000000000023
24.937052101491382;1637.017274385063502;1633.988724514523255;;;510.600000000000023
25.017754535476790;1653.292350030814077;1650.322740030821933;;;510.600000000000023
25.098456969462198;1669.766564848188636;1666.855473930309245;;;510.600000000000023
25.179159403447610;1686.444154256316324;1683.591157209031280;;;510.600000000000023
25.259861837433018;1703.329494212433019;1700.534161371126629;;;510.600000000000023
25.340564271418430;1720.427107608237520;1717.689004825765096;;;510.600000000000023
25.421266705403834;1737.741671036435491;1735.060359654233025;;;510.600000000000023
25.501969139389246;1755.278021953581629;1752.653058773324574;;;510.600000000000023
25.582671573374654;1773.041166267455765;1770.472103523210762;;;510.600000000000023
25.663374007360066;1791.036286379690409;1788.522671710534269;;;510.600000000000023
25.744076441345470;1809.268749716875163;1806.810126139902422;;;510.600000000000023
25.824778875330882;1827.744117786353172;1825.340023670013807;;;510.600000000000023
25.905481309316290;1846.468155795979101;1844.118124833620868;;;510.600000000000023
25.986183743301702;1865.446842880724034;1863.150404064260783;;;510.600000000000023
26.066886177287110;1884.686382982743908;1882.443060576276139;;;510.600000000000023
26.147588611272518;1904.193216435860677;1902.002529949119207;;;510.600000000000023
26.228291045257926;1923.974032310064331;1921.835496471477654;;;510.600000000000023
26.308993479243334;1944.035781576863656;1941.948906306055960;;;510.600000000000023
26.389695913228746;1964.385691162064859;1962.349981541559828;;;510.600000000000023
26.470398347214150;1985.031278958966368;1983.046235204853247;;;510.600000000000023
26.551100781199562;2005.980369882090827;2004.045487313404465;;;510.600000000000023
26.631803215184970;2027.241113049435853;2025.355882055956272;;;510.600000000000023
26.712505649170382;2048.822000190144536;2046.985906198366592;;;510.600000000000023
26.793208083155786;2070.731885384238012;2068.944408821211709;;;510.600000000000023
26.873910517141198;2092.980006252205385;2091.240622506988529;;;510.600000000000023
26.954612951126606;2115.576006724429135;2113.884186106884499;;;510.600000000000023
27.035315385112018;2138.529961534437916;2136.885169231169584;;;510.600000000000023
27.116017819097426;2161.852402595385684;2160.254098622628590;;;510.600000000000023
27.196720253082834;2185.554347436774606;2184.001986590125398;;;510.600000000000023
27.277422687068242;2209.647329898099542;2208.140361699058303;;;510.600000000000023
27.358125121053654;2234.143433298476793;2232.681301937864191;;;510.600000000000023
27.438827555039062;2259.055326326483737;2257.637470604933242;;;510.600000000000023
27.519529989024470;2284.396301923151896;2283.022155189029490;;;510.600000000000023
27.600232423009878;2310.180319463521755;2308.849309548762449;;;510.600000000000023
27.680934856995290;2336.422050579255483;2335.133599733843766;;;510.600000000000023
27.761637290980698;2363.136929007082017;2361.890453833089850;;;510.600000000000023
27.842339724966109;2390.341204896221370;2389.136116282542389;;;510.600000000000023
27.923042158951514;2418.052004063340064;2416.887707122471511;;;510.600000000000023
28.003744592936926;2446.287392747377908;2445.163286755874196;;;510.600000000000023
28.084447026922334;2475.066448489888899;2473.981926834230308;;;510.600000000000023
28.165149460907745;2504.409337851433065;2503.363787981290443;;;510.600000000000023
28.245851894893150;2534.337401772602334;2533.330205163544179;;;510.600000000000023
28.326554328878558;2564.873249502414637;2563.903781630126105;;;510.600000000000023
28.407256762863970;2596.040862149419354;2595.108492477455911;;;510.600000000000023
28.487959196849378;2627.865707066093364;2626.969799048954883;;;510.600000000000023
28.568661630834786;2660.374864458729462;2659.514775561764964;;;510.600000000000023
28.649364064820194;2693.597167828621423;2692.772249565721268;;;510.600000000000023
28.730066498805606;2727.563360102315528;2726.772958091789405;;;510.600000000000023
28.810768932791014;2762.306267606790698;2761.549721645040336;;;510.600000000000023
28.891471366776425;2797.860994399699848;2797.137638551464079;;;510.600000000000023
28.972173800761830;2834.265139887027544;2833.574302590094703;;;510.600000000000023
29.052876234747242;2871.559043166286301;2870.900047347749478;;;510.600000000000023
29.133578668732650;2909.786058141039121;2909.158221341506760;;;510.600000000000023
29.214281102718061;2948.992864186701354;2948.395498688574207;;;510.600000000000023
29.294983536703466;2989.229818037679252;2988.662230993700177;;;510.600000000000023
29.375685970688878;3030.551353651219415;3030.012847210436121;;;510.600000000000023
29.456388404674286;3073.016438132517578;3072.506309562408205;;;510.600000000000023
29.537090838659697;3116.689093443034835;3116.206635249293868;;;510.600000000000023
29.617793272645105;3161.638995641450947;3161.183495690452219;;;510.600000000000023
29.698495706630514;3207.942165933106025;3207.512907586314213;;;510.600000000000023
29.779198140615922;3255.681770970765683;3255.278033244298513;;;510.600000000000023
29.859900574601333;3304.949053846674360;3304.570111611792072;;;510.600000000000023
29.940603008586741;3355.844422295792356;3355.489546534913643;;;510.600000000000023
30.021305442572150;3408.478727135002828;3408.147185260589595;;;510.600000000000023
30.102007876557558;3462.974772358763857;3462.665828585725194;;;510.600000000000023
30.182710310542969;3519.469109240628313;3519.182024974493743;;;510.600000000000023
30.263412744528377;3578.114181145847851;3577.848215307836199;;;510.600000000000023
30.344115178513782;3639.080904802105579;3638.835313960839358;;;510.600000000000023
30.424817612499194;3702.561799297928701;3702.335837424073816;;;510.600000000000023
30.505520046484602;3768.774808674818360;3768.567726295199463;;;510.600000000000023
30.586222480470013;3837.968011449618643;3837.779053977155399;;;510.600000000000023
30.666924914455421;3910.425476403274388;3910.253881493853441;;;510.600000000000023
30.747627348440830;3986.474617060562650;3986.319611037722098;;;510.600000000000023
30.828329782426238;4066.495530653531659;4066.356324373637108;;;510.600000000000023
30.909032216411649;4150.933001751676784;4150.808786734005480;;;510.600000000000023
30.989734650397057;4240.312139490572918;4240.202085584316592;;;510.600000000000023
31.070437084382466;4335.259055329672265;4335.162311370109819;;;510.600000000000023
31.151139518367874;4436.528668367453065;4436.444366840135444;;;510.600000000000023
31.231841952353285;4545.042809276838852;4544.970074770807514;;;510.600000000000023
31.312544386338693;4661.943573682577153;4661.881533280580697;;;510.600000000000023
31.393246820324105;4788.669897916848640;4788.617691159995047;;;510.600000000000023
31.473949254309510;4927.070664544580723;4927.027453619123662;;;510.600000000000023
31.554651688294921;5079.577495371382611;5079.542482003225814;;;510.600000000000023
31.635354122280329;5249.479572282477420;5249.452022409697747;;;510.600000000000023
31.716056556265741;5441.382643547623957;5441.361878437244741;;;510.600000000000023
31.796758990251146;5662.023738929035972;5662.009000309489238;;;510.600000000000023
31.877461424236557;5921.834416132154729;5921.824642020726969;;;510.600000000000023
31.958163858221965;6238.268458485446899;6238.262376027867504;;;510.600000000000023
32.038866292207373;6644.003825105169199;6644.000482753641336;;;510.600000000000023
32.119568726192782;7212.307645346632853;7212.307133520917887;;;510.600000000000023
