0.03;0.68
0.09;2.40
0.16;4.36
0.23;6.21
0.30;8.05
0.37;9.94
0.44;11.70
0.51;13.50
0.58;15.44
0.65;16.83
0.72;18.49
0.80;20.09
0.87;21.47
0.94;22.81
1.01;24.08
1.08;25.30
1.15;26.46
1.23;27.56
1.30;28.62
1.37;29.61
1.44;30.55
1.51;31.46
1.58;32.30
1.65;33.11
1.73;33.87
1.80;34.59
1.87;35.26
1.94;35.91
2.01;36.48
2.08;37.04
2.15;37.55
2.23;38.04
2.30;38.50
2.37;38.91
2.44;39.31
2.51;39.64
2.58;39.99
2.65;40.29
2.73;40.55
2.80;40.82
2.87;41.04
2.94;41.27
3.01;41.46
3.08;41.61
3.15;41.78
3.23;41.90
3.30;42.00
3.37;42.12
3.44;42.20
3.51;42.28
3.58;42.34
3.65;42.42
3.73;42.47
3.80;42.50
3.87;42.50
3.94;42.57
4.01;42.57
4.08;42.62
4.16;42.64
4.23;42.66
4.30;42.66
4.37;42.66
4.44;42.66
4.51;42.66
4.58;42.66
4.66;42.65
4.70;42.64
