-0.82;0.28
0.82;0.06
2.51;0.03
4.20;0.03
5.88;0.08
7.57;0.11
9.26;0.14
10.95;0.12
12.64;0.09
14.33;0.07
16.02;0.13
17.71;0.15
19.40;0.23
21.09;0.17
22.78;0.19
24.47;0.23
26.16;0.22
27.85;0.23
29.54;0.38
31.23;0.31
32.92;0.34
34.61;0.38
36.30;0.37
37.99;0.46
39.81;0.40
41.37;0.73
43.06;0.81
44.74;1.13
46.43;1.22
48.12;1.28
49.81;1.40
51.50;1.47
53.19;1.57
54.88;1.66
56.57;1.77
58.26;1.87
59.95;1.97
61.64;2.10
63.33;2.23
65.02;2.37
66.71;2.49
68.39;2.63
70.08;2.76
71.77;2.93
73.46;3.11
75.15;3.27
76.84;3.44
78.53;3.61
80.22;3.77
81.91;4.00
83.60;4.20
85.28;4.41
86.97;4.62
88.66;4.83
90.35;5.04
92.04;5.29
93.73;5.56
95.42;5.82
97.11;6.08
98.79;6.33
100.48;6.59
102.17;6.92
103.86;7.21
105.55;7.52
107.24;7.84
108.92;8.14
110.61;8.45
112.30;8.83
113.99;9.19
115.68;9.57
117.37;9.93
119.05;10.29
120.74;10.69
122.43;11.12
124.12;11.55
125.81;11.98
127.49;12.43
129.18;12.85
130.87;13.29
132.56;13.81
134.25;14.31
135.93;14.81
137.62;15.30
139.31;15.83
141.00;16.33
142.68;16.92
144.37;17.50
146.06;18.09
147.74;18.67
149.43;19.25
151.12;19.84
152.81;20.51
154.49;21.18
156.18;21.86
157.87;22.52
159.55;23.18
161.24;23.87
162.93;24.63
164.61;25.39
166.30;26.17
167.99;26.92
169.67;27.69
171.36;28.45
173.05;29.32
174.73;30.18
176.42;31.05
178.10;31.92
179.79;32.78
181.48;33.66
183.16;34.64
184.85;35.61
186.55;36.78
187.76;37.13
