2.27;568.69
2.33;568.43
2.39;567.86
2.45;567.60
2.50;567.23
2.56;566.71
2.62;566.19
2.68;565.41
2.74;564.73
2.80;564.00
2.86;563.06
2.92;562.22
2.97;561.08
3.03;559.98
3.09;558.78
3.15;557.27
3.21;555.91
3.27;554.40
3.33;552.63
3.39;550.85
3.44;548.87
3.50;546.94
3.56;544.59
3.62;542.14
3.68;539.95
3.74;537.34
3.80;534.21
3.86;531.61
3.91;528.22
3.97;525.14
4.03;521.80
4.09;517.99
4.15;514.44
4.21;510.53
4.27;506.41
4.33;502.13
4.38;497.70
4.44;493.21
4.50;488.26
4.56;483.36
4.62;478.35
4.68;473.03
4.74;467.60
4.80;461.92
4.85;456.13
4.91;450.08
4.97;444.13
5.03;437.77
5.09;431.40
5.15;424.78
5.21;418.10
5.27;411.22
5.32;404.17
5.38;397.13
5.44;389.88
5.50;382.53
5.56;374.91
5.62;367.40
5.68;359.52
5.73;351.80
5.79;344.08
5.85;336.05
5.91;327.91
5.97;319.57
6.03;311.54
6.09;303.35
6.14;295.00
6.20;286.60
6.26;278.26
6.32;269.81
6.38;261.46
6.44;253.17
6.50;244.87
6.56;236.53
6.61;228.18
6.67;221.42
