11.67;190.39
11.77;190.36
11.86;190.32
11.95;190.28
12.05;190.24
12.14;190.20
12.24;190.15
12.33;190.10
12.43;190.04
12.52;189.99
12.61;189.92
12.71;189.85
12.80;189.78
12.90;189.70
12.99;189.62
13.09;189.53
13.18;189.43
13.27;189.34
13.37;189.24
13.46;189.13
13.56;189.02
13.65;188.90
13.75;188.78
13.84;188.65
13.93;188.52
14.03;188.38
14.12;188.23
14.22;188.07
14.31;187.92
14.41;187.76
14.50;187.59
14.60;187.41
14.69;187.24
14.78;187.05
14.88;186.85
14.97;186.66
15.07;186.46
15.16;186.24
15.26;186.02
15.35;185.80
15.45;185.57
15.54;185.33
15.64;185.10
15.69;185.04
