0.00;559.05
0.02;559.19
0.02;559.06
0.03;559.42
0.04;559.61
0.04;559.40
0.05;559.84
0.06;560.05
0.08;560.26
0.09;560.47
0.10;560.69
0.12;560.93
0.11;560.72
0.13;561.15
0.13;560.94
0.15;561.34
0.16;561.55
0.17;561.76
0.17;561.56
0.19;561.98
0.18;561.77
0.20;562.19
0.20;562.01
0.22;562.40
0.21;562.21
0.23;562.61
0.23;562.42
0.25;562.80
0.24;562.63
0.26;562.98
0.28;563.18
0.29;563.36
0.31;563.54
0.32;563.72
0.34;563.90
0.35;564.07
0.37;564.24
0.38;564.41
0.40;564.57
0.41;564.73
0.43;564.88
0.44;565.03
0.46;565.18
0.47;565.32
0.49;565.47
0.50;565.60
0.52;565.73
0.53;565.87
0.55;566.00
0.57;566.12
0.58;566.25
0.60;566.37
0.61;566.49
0.63;566.60
0.64;566.71
0.66;566.82
0.67;566.93
0.69;567.03
0.70;567.14
0.72;567.23
0.73;567.33
0.75;567.42
0.76;567.52
0.78;567.62
0.79;567.70
0.81;567.80
0.82;567.87
0.84;567.94
0.85;568.03
0.87;568.12
0.88;568.18
0.90;568.23
0.91;568.32
0.93;568.41
0.94;568.43
0.96;568.52
0.97;568.58
0.99;568.63
1.00;568.72
1.02;568.73
1.03;568.83
1.05;568.84
1.06;568.92
1.08;568.94
1.09;569.01
1.11;569.02
1.12;569.09
1.14;569.12
1.15;569.13
1.17;569.20
1.18;569.22
1.19;569.22
