0.47;-0.53
3.77;-0.54
7.08;-0.54
10.38;-0.53
13.69;-0.60
17.00;-0.53
20.30;-0.53
23.61;-0.53
26.92;-0.64
30.22;-0.52
33.53;-0.52
36.84;-0.52
40.14;-0.65
43.45;-0.52
46.76;-0.52
50.06;-0.52
53.37;-0.64
56.68;-0.51
59.98;-0.51
63.29;-0.51
66.60;-0.64
69.90;-0.51
73.21;-0.50
76.52;-0.50
79.82;-0.64
83.13;-0.50
86.44;-0.50
89.74;-0.50
93.05;-0.62
96.35;-0.49
99.66;-0.49
102.97;-0.49
106.27;-0.60
109.58;-0.50
112.89;-0.49
116.19;-0.48
119.50;-0.58
122.81;-0.49
126.11;-0.48
129.42;-0.48
132.73;-0.51
136.03;-0.42
139.34;-0.32
142.65;-0.08
145.95;-0.19
149.17;-0.24
152.57;-0.01
155.87;0.17
159.18;0.06
162.49;0.03
165.79;0.18
169.10;0.10
172.40;0.30
175.71;0.38
179.02;0.34
182.32;0.51
185.48;0.63
189.84;0.87
193.15;0.95
196.45;0.93
199.76;1.00
203.07;1.16
206.37;1.34
209.68;1.51
212.99;1.69
216.29;1.85
217.72;2.29
220.50;2.18
223.81;2.45
226.81;3.05
229.88;3.32
233.78;3.66
237.26;4.32
240.34;4.86
243.65;4.89
246.79;4.99
250.71;5.46
254.59;6.01
257.69;6.24
261.42;6.63
264.99;6.93
268.41;7.70
271.60;7.80
274.91;8.35
278.21;8.94
281.65;9.68
284.83;10.12
288.13;10.79
291.44;11.45
294.75;12.06
298.05;12.90
301.36;13.70
304.67;14.53
307.97;15.12
311.18;16.13
314.59;17.16
317.59;18.06
320.49;18.77
324.21;19.88
327.51;21.08
330.82;22.20
334.12;23.18
336.23;24.65
336.98;24.10
339.84;25.43
343.14;26.70
346.45;27.94
349.45;28.95
352.54;30.24
355.17;31.75
358.47;33.11
359.50;34.59
362.38;34.81
365.13;35.62
365.78;37.39
368.81;37.85
370.80;39.48
373.78;40.79
376.06;41.47
