6.18;368.84
6.33;368.52
6.47;367.93
6.62;367.61
6.76;367.02
6.91;366.43
7.06;365.61
7.20;364.79
7.35;363.93
7.49;362.92
7.64;361.65
7.78;360.47
7.93;359.24
8.08;357.56
8.22;356.15
8.37;354.51
8.51;352.60
8.66;350.69
8.80;348.64
8.95;346.55
9.10;344.19
9.24;341.96
9.39;339.32
9.53;336.46
9.68;333.91
9.82;330.82
9.97;328.04
10.12;324.59
10.26;321.49
10.41;318.13
10.55;314.44
10.70;310.90
10.85;307.17
10.99;303.30
11.14;299.30
11.28;295.30
11.43;291.11
11.57;286.75
11.72;282.20
11.87;277.69
12.01;273.01
12.16;268.19
12.30;263.32
12.45;258.27
12.59;253.23
12.74;247.95
12.89;242.68
13.03;237.17
13.18;231.67
13.32;226.17
13.47;220.57
13.61;214.84
13.76;208.97
13.91;203.15
14.05;197.20
14.20;191.19
14.34;185.10
14.49;178.96
14.63;172.86
14.78;166.72
14.93;160.45
15.07;154.22
15.22;147.89
15.36;141.71
15.51;135.39
15.65;129.11
15.80;122.83
15.95;116.51
16.09;110.28
16.24;103.92
16.38;97.73
16.52;92.29
