0.00;18.62
0.03;34.70
0.01;26.55
0.05;43.66
0.10;51.73
0.14;59.84
0.20;68.13
0.27;76.40
0.37;84.54
0.50;92.81
0.63;100.84
0.81;109.37
1.01;116.72
1.16;121.61
1.34;127.26
1.59;133.77
1.84;139.48
2.09;144.06
2.34;148.62
2.58;152.16
2.83;155.70
3.08;158.93
3.33;161.53
3.58;164.00
3.83;166.58
4.07;168.37
4.32;170.11
4.57;171.67
4.82;173.28
5.07;174.94
5.26;175.90
